source,category,id,name,description,town,address,latitude,longitude,service_time,fee_info,is_free,traffic_info,parking_info,website,image_url
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008763,海漾情民宿,位於澎湖縣的民宿,馬公市,西衛里25鄰西衛247之3號,23.585733,119.580276,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008797,澎澎灘渡假村民宿,位於澎湖縣的民宿,白沙鄉,鳥嶼村289號,23.6638013,119.6636784,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008823,浪漫滿屋渡假別墅民宿2館,位於澎湖縣的民宿,馬公市,光榮里光榮街28號,23.574824,119.572985,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008828,緣ENISHI Resort Villa 民宿,"日本與台灣的一流建築師攜⼿設計小巧精緻的民宿「ENISHI RESORT VILLA」客房形式各有不同,並且擁有異次元般的寬敞空間。在這裡您將獲得全新的住宿體驗。建築物的設計是由委託人劉淑芬，以及建築師前田紀貞所構想的設計理念「腦波」。從腦波作為發想，創造出凹凸有致、前衛的造型。是前所未有、獨一無二的建築空間。",湖西鄉,隘門村8鄰隘門45之3號,23.5622287,119.6361401,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008835,家翔琳觀海民宿,位於澎湖縣的民宿,馬公市,光明里民族路109號,23.573162,119.566923,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008853,風信子民宿,位於澎湖縣的民宿,馬公市,前寮里2鄰前寮5之10號,23.555278,119.588132,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008862,享一夏民宿(特色民宿),位於澎湖縣山水沙灘海景第一線的民宿,馬公市,山水里20鄰珠江1之30號,23.513553,119.592529,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008887,安泊旅店,安泊旅店是2019年澎湖馬公市區唯一全新開幕海景飯店，擁有大面積客房，兩部電梯出入便捷，環保節能設計，絕佳通風與採光。獨立觀景陽台，提供吞雲吐霧處所，體貼滿足所有貴賓需求。,馬公市,東文里11鄰東文澳123之2號,23.5168372,119.5963033,,,,,車位:小客車10輛、機車0輛、大客車0輛,http://www.apause.com.tw,https://taiwan.taiwanstay.net.tw/twpic/78703.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008895,向日葵精緻旅店民宿,位於澎湖縣的民宿,馬公市,西文里10鄰西文澳85之2號,23.568214,119.589057,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008902,平凡履棧民宿,"旅客玩了一天累了,需要好好休息睡個好眠.希望來訪的旅人好友都能有一夜好眠，為明天準備.歡迎你(妳)的蒞臨",馬公市,西衛里26鄰西衛338號,23.582457,119.578911,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_008975,太陽民宿,太陽民宿倚靠在西衛的西北側海岸，頗有遺世獨居的玩味，每一天的晨曦和晚霞從我們頭頂上走過，故名太陽。雖然如此，我們最顯眼的標誌其實是圖片中能看見的七色彩柱，人人都嚮往太陽的光芒和溫暖，但雨過天晴的力量才是最珍貴的，所以太陽民宿的太陽是在雨後，天放晴，讓彩虹出現的太陽。太陽民宿為新造，今年盛大啟動~走進這個總計一百多坪大的空間裡，最先感受到的就是濃濃的木竹香，全局皆用復古的風味，營造出懷舊的溫暖情懷。房間部分呼應大格局，雙人房都已接近8坪，盥洗空間皆採用乾濕分離，除六人房外，皆配置約1.5坪的陽台，為的是除了日出日落，還有澎湖夜晚如繁星點點的燈光漁火，環視整個西嶼鄉、白沙鄉，綿長路燈點點串連，正北邊，是大倉島的親切問候，或著猛然回頭，觀音亭的彩虹橋在遠處閃爍著。我們在整個澎湖本島的中心位置，觀望。PS：民宿額外配置全新的腳踏車，據民宿約莫50公尺外就是西衛的腳踏車步道，一路沿著澎湖西海岸能夠通往觀音亭，馬公市區。此外我們也提供機場接送的服務，有需求的朋友也請多多善用，感謝。,馬公市,西衛里25鄰西衛378號,23.588531,119.581321,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://sunintheplace.weebly.com,https://taiwan.taiwanstay.net.tw/twpic/59135.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009041,大牛的家民宿,「澎湖民宿‧大牛的家民宿」潔白且線條分明的外觀大方氣派，庭園草皮造景更是賞心悅目，主人也貼心地設置戶外休閒桌椅讓旅人白天可在此曬曬太陽、感受微風徐徐的愜意，而到了夜晚更是抬頭便能欣賞浩瀚閃爍的銀河天際，使人忘情醉心！除清閒雅緻的庭園造景外，「澎湖住宿‧大牛的家民宿」大廳空間也毫不馬虎，簡單之中散發著文青風格的品味，以優雅的姿態歡迎著旅人到來，也使人心情跟著舒暢起來；民宿內提供二至四人套房，以包層為主，讓旅人可與熟識夥伴共享空間；每個房間皆有不同主題搭配著合宜裝潢，讓不論是情侶、好友或是家庭出遊等都能挑選到適合房型入住，部分房間更有大型落地窗戶可接引戶外草皮綠意與溫暖陽光，使空間更添幸福滋味！房內寬敞明亮的規劃巧妙地減輕了旅途間的疲憊，而精心挑選的家飾更顯示了主人對旅人的重視，希望每個到來的貴客都能夠有賓至如歸的感受，讓您在「澎湖民宿‧大牛的家民宿」相陪的旅程之中留下難忘美好的回憶。服務項目：澎湖住宿、澎湖民宿、澎湖包棟民宿、澎湖民宿推薦、澎湖行程建議、澎湖旅遊諮其他設施：停車場、無線上網、觀景平台、露天休閒桌椅,馬公市,鐵線里1鄰鐵線尾38之40號,23.53689,119.604098,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009080,宏湖居宋船長之家民宿,位於澎湖縣的民宿,白沙鄉,後寮村8鄰後寮211號,23.66937,119.57721,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009100,澎湖風鳶民宿,「澎湖風鳶」為澎湖首座兼具節能、通風、採光、環境綠美化及生物多樣性之低碳綠能民宿；主要提供遊客享受澎湖鄉村的自然寧靜，體驗當地農漁事生活與風土民情、產業文化、人文景觀、自然生態等知性渡假旅遊資訊，高質量的客製化行程規劃感動服務，滿足不同族群的旅遊休閒與商務需求；獲交通部觀光局「好客民宿」星級旅宿評鑑標章表揚，行政院環保署環保旅店與跟著董事長遊台灣經典民宿、國防部福利總處、國軍軍眷住宅公用合作社優良特約商店。,馬公市,五德里1鄰雞母塢155號,23.526474,119.593177,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009168,長宏民宿,"位於澎湖縣白沙鄉吉貝島的民宿,吉貝島擁有世界級的長尾黃金沙灘",白沙鄉,吉貝村188-2號,23.737878,119.606588,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009191,笙峰民宿,位於澎湖縣的民宿,馬公市,石泉里石泉6號之17,23.560555,119.591771,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009247,右舍民宿,位於澎湖縣的民宿,馬公市,西文里14鄰西文澳112之20號,23.567426,119.58081,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009267,心舟民宿,位於澎湖縣的民宿,湖西鄉,許家村3鄰港子尾76號,23.583179,119.6075088,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009269,候鳥潮間帶民宿,澎湖｜候鳥潮間帶．候鳥歸巢，海天一色的原始海鄉傍晚順著美麗夕陽的指引，彎進白沙鄉城前小村，路的盡頭無縫接著前方的澎湖內海，就在打開車門的剎那，視線還沒準備好接受眼前遼闊無際的景色，遼闊的海洋味道就先撲進鼻中，而候鳥潮間帶，就獨立在這片海天一色之間，與海只有不到20公尺的距離，像一個歡迎你們這群都市候鳥回到原始大自然的海邊老家。棲息於潮間帶的白色候鳥不規則的建築，在夏日南風中，宛如一隻即將鼓翅的白色候鳥，屋前那片黃亮沙灘與延展開來的海景，獨攬碼頭與潮間帶的美景；而眼前的景色與生態隨著海水進退與天光，構成一幅具有充沛生命力的無價畫作，片刻都是不同的動人美景。除了坐擁了前方潮間帶以外，候鳥潮間帶的名字源自於民宿主人美滿姊與楊大哥都是愛鳥人士，身為澎湖野鳥學會會員的她們，熱衷於澎湖大小鳥事；也期待每個都市裡的旅人都能像候鳥歸巢般，定期回到這裡，享受完整的大自然和這個海邊的老家。用心感受最簡單的幸福「我們家沒什麼特色，這裡什麼都沒有；但就是用心感受。」美滿姊說，候鳥潮間帶沒有華美的裝潢，沒有繁複的設計，回歸原始的自然幸福就來自於簡單的「感受」二字。敞開胸懷用心感受吧！把平時在城市堆積心上的灰塵抖散，將心與眼通通打開，候鳥潮間帶讓你擁有新的感官與心胸，以更加細膩的姿態感受美好的大自然：也許是早晨迎接海面日出的到來，也許是打開窗戶享受海風輕拂的幸福感，也許是看到店狗阿new衝向海中玩耍的興奮，也許是仰望滿天星空的浪漫，又也許是早餐第一次吃到鍾記燒餅的滿足，在這總能找到太多感動的時刻，讓人重新補充快樂的能量。,白沙鄉,城前村34之3號,23.624119,119.597341,,,,,車位:小客車0輛、機車0輛、大客車0輛,,https://taiwan.taiwanstay.net.tw/twpic/59241.JPG?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009351,紫月桐民宿,位於澎湖縣的民宿,馬公市,西衛里235之17號,23.58254,119.578845,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009356,我宿休閒民宿,嗨…各位朋友們，我行、我宿(Be-My-House)位於馬公市的近郊，就像台北的陽明山(這是民宿主人的遐想)…這兒的靜謐，就在夜晚時刻，搖椅上的旋律，詮釋最深刻，您能想像它的樣子嗎？不如親身來一趟澎湖之旅，希望您能拋開工作與壓力，用輕鬆的心情感受我們這兒的悠閒與愜意！外觀盎然綠意~是給你的第一印象，走進每個房間，色彩鮮明，獨具風格，更重要的是~給你屬於自己家裡的溫馨感覺，來感受感受吧！,馬公市,東衛里171之11號,23.5700111,119.6059685,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://www.be-my-house.com/,https://taiwan.taiwanstay.net.tw/twpic/59272.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009376,拾個貝殼民宿,位於澎湖縣的民宿,白沙鄉,吉貝村183-27號,23.738448,119.607167,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009412,馬公老街民宿,"馬公老街民宿位於馬公市中心,中央街為歷史風貌特定區，天后宮，施公祠、萬軍井，四眼井，台廈交會館等歷史古蹟都在四周。馬公老街民宿為一棟三層樓仿閩式建築的新厝，紅瓦白牆，住在這裡，穿梭老街，更引人懷思古幽情，感受先民居住之情境,鄰近觀音亭,順承門，馬公港，漁人碼頭，中正商圈，吃海鮮，購物逛街，市區觀光，步行可到觀音亭彩虹橋看夜景，選擇住這裡，讓您真正享受旅遊之快樂。預約住宿提供十項服務一、機場免費接送。二、免費提供自選早餐。三、宿內免費提供礦泉水。四、提供旅遊地圖一份。五、景點行程解說 介紹好吃的 好玩的。六、代租汽車、機車。代購行程及船票。七、提供冰蘆薈塗敷曬傷皮膚。八、一樓設交誼廳吃早餐 泡茶 喝咖啡。九、自備電腦可無線上網。十、本民宿為國民旅遊卡特約商店。",馬公市,中央里中央街1巷8號,23.5645055,119.564289,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://www.069266161.com,https://taiwan.taiwanstay.net.tw/twpic/59291.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009569,兄弟會館民宿一館,位於澎湖縣的民宿,馬公市,石泉里5鄰石泉581號,23.557875,119.593405,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009639,文美海景民宿,位於澎湖縣的民宿澎湖文美海景民宿位於馬公市區是登記第225號的合法民宿。民宿在三多路三九○巷可眺望美麗澎湖灣，欣賞落日餘暉和花火節的璀璨煙火，感受夜晚的浪漫與美麗。有雙人房與四人房適合賞花火團體旅遊自由行包棟。擁有優質的周邊設施位於三多路商圈大家五金大賣場7-11超商、丁丁連鎖藥局、全國電子、全聯福利中心、燦坤3C均於200公尺內，騎車3分鐘即可抵達文康早餐街、北辰市場.生活機能超優；菊島旅遊唯一選擇澎湖文美海景民宿為您留住美好時光。,馬公市,光榮里24鄰三多路390巷11號,23.577253,119.570239,,,,,車位:小客車2輛、機車7輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009653,宸楓民宿,位於澎湖縣的民宿,馬公市,西衛里26鄰西衛351號,23.586765,119.58234,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009701,藍洞民宿,位於澎湖縣的民宿,馬公市,東文里4鄰大賢街67號,23.561351,119.580897,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009706,友全宅民宿,位於澎湖縣的民宿,望安鄉,西安村12鄰望安1之2號,23.3584994,119.496234,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009812,媽吉的部屋民宿,位於澎湖縣的民宿,馬公市,西衛里25鄰西衛249之6號,23.585751,119.579077,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009962,喜洋洋民宿,位於澎湖縣的民宿,馬公市,興仁里10鄰双頭掛136之1號,23.547215,119.612244,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_009980,語榕花園民宿,以寧靜舒適的環境與永續旅行理念，為旅人打造海島住宿體驗。規劃季節限定的生態文化小旅行，結合在地工藝、自然探索與人文風情，帶您深入感受澎湖的獨特韻味。秉持綠色旅宿精神，從節能設施到減塑行動，致力於降低旅遊對環境的影響。無論是悠閒放鬆、手作工藝，或漫步於海風輕拂的海岸，帶您細細品味澎湖慢旅的理想選擇。,馬公市,前寮里21-3號,23.553516,119.588303,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://www.yurong.com.tw,https://taiwan.taiwanstay.net.tw/twpic/59496.JPG?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010000,夏日瘋民宿,位於澎湖縣的民宿,湖西鄉,成功村1鄰港底300號,23.569368,119.612554,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010005,情定海豚灣民宿,"位在澎湖馬公市區，鄰近三軍總醫院，騎車到市區只需5分鐘車程！擁有鬧中取靜,景緻優美的絕佳住宿，屋前還可欣賞美麗海景,享受悠閒的渡假氛圍",馬公市,前寮里5鄰50之18號,23.552766,119.584971,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010041,遊龍戲鳳花園民宿,位於澎湖縣的民宿,西嶼鄉,竹篙灣村竹篙灣1之5號,23.637133,119.518018,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://phdragon.pixnet.net/blog,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010045,半天鳥精品民宿,汲汲營營的結果，雖頗有收益，卻也賠上了健康與精神生活。自忖，人生歲月苦短，怎能虛渡？不時憶起曾混跡北、中、南各部都會叢林中，繁忙、緊張的都市生活，工作壓力及令人窒息、無力的生活，故重拾返鄉前的民宿大夢。澎湖人的慢活、閒適、不與人爭，更是讓我逐夢的最佳動力，期盼藉由民宿經營，結識四方好友，共同分享澎湖之美，悠哉、慢活、休閒的新生活。,馬公市,光榮里24鄰三多路392號,23.577152,119.56978,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010061,散島旅居民宿,位於澎湖縣的民宿,馬公市,西衛里25鄰西衛379之9號,23.587973,119.581604,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010173,澎湖傑克家族民宿,遠離台灣本島的都市塵囂，一邊欣賞著西下的夕陽，一邊在乾淨潔白的沙灘上留下腳印，清晨沐浴在挾帶著鹽味的的新鮮空氣中，不僅放鬆身軀，更讓心靈得以休憩一番。澎湖民宿JACK家族，為政府核准營業之合法民宿，民宿內每間房間皆配有液晶電視、獨立衛浴、分離式冷氣，乾淨衛生。民宿的服務人員有著滿腔的熱情與親切的服務態度，肯定讓您擁有最舒適的休息回覆滿滿的元氣迎接明天的旅遊行程。JACK家族的地址位於澎湖縣馬公市朝陽里林森路15巷36弄5號，聯絡電話：06-9265200 or 0934080188（LINE ID），傳真06-9267600E-mail：wx7219@yahoo.com.tw,馬公市,朝陽里林森路15巷36弄5號,23.57327,119.575893,,,,,車位:小客車0輛、機車0輛、大客車0輛,https://stores.taiwan66.com.tw/jackfamily/business-items,https://taiwan.taiwanstay.net.tw/twpic/59549.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010198,浪漫滿屋渡假別墅民宿,位於澎湖縣的民宿,馬公市,光榮里朝陽路223號,23.574743,119.572229,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010230,留星嶼民宿,位於澎湖縣的民宿,白沙鄉,瓦硐村29之1號,23.656128,119.5854188,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010286,衫之林民宿,"澎湖民宿""衫之林"" 一種崇尚自然原木生活方式  有著濃濃的南國韻味 綴上輕柔如薄紗的白色門簾  空氣中流溢著一股濃濃的悠閒風情   民宿呈現峇里島獨特優閒風格  使用許多原木及藤材質的布置讓房內散發著原木自然香氣 木雕及趣味石雕  竹簾及紗帳則呈空間的隔屏暈黃的燈光  大大小小各式五顏六色的南國風情飾品 給予你有如置身南洋島國的異國風情…",馬公市,鎖港里鎖管港1246號,23.5226726,119.6006511,,,,,車位:小客車0輛、機車0輛、大客車0輛,https://ibali.okgo.tw/room.html#menu,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010290,最南端民宿,位於澎湖縣的民宿,馬公市,山水里20鄰珠江16之2號,23.5139621,119.5933429,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010322,旅行者背包客棧民宿,位於澎湖縣的民宿,馬公市,西衛里23鄰五福路3巷32弄25號,23.578877,119.5767054,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010325,念念民宿,位於澎湖縣的民宿,馬公市,西衛里26鄰西衛352號,23.586687,119.582291,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010346,靜夜星海民宿,位於澎湖縣的民宿,馬公市,西衛里25鄰西衛561號,23.590543,119.5827164,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010413,愛爾弗斯民宿,2018全新開幕【愛爾弗斯Air Force】位於澎湖縣湖西鄉港子尾，地處澎湖本島居中位置緊臨交通要道，不論是要往馬公市區逛街吃美食、買特產，還是要往澎湖各知名景點，享受大自然的悠然景色，租車騎車、搭乘大眾運輸工具民宿位置都非常便利。【愛爾弗斯Air Force】全棟民宿內部裝潢為民宿主人親手打造，80%以上採用實木裝潢，沒有華而不實的裝飾，取而代之的是滿滿的檜木香及更人性化的設計，備有多種房型可供選擇。選擇【愛爾弗斯Air Force】提供給您澎湖各地的旅遊資訊諮詢服務，保證讓您不用跟團到處跑，自助遊也能玩的充實又暢快！歡迎您的光臨打造一間有溫度的旅人空間沒有華麗的裝潢但給您滿滿的檜木清香,湖西鄉,許家村3鄰港子尾68之5號,23.58289,119.60684,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010425,豔晴居民宿,位於澎湖縣的民宿,馬公市,鎖港里5鄰鎖管港306號,23.528564,119.602072,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010445,菊子民宿,藝人、主播、記者口碑好評一致推薦!!澎湖菊子旅行社&民宿，秉持最在地的精神；最實惠的價格；最創新的設施，在澎湖菊島，接待著一批批來自台灣、世界各地的嬌客們!-最超值澎湖旅遊規劃-最方便市區中心民宿-最超值一條龍式服務澎湖旅遊首選；最在地的「菊子旅行社&民宿」,馬公市,陽明里大智街24巷27弄22號,23.571848,119.570886,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010477,沙港半島民宿,位於澎湖縣的民宿,湖西鄉,沙港村11鄰沙港103之1號,23.604865,119.623863,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010491,頌華私墅伍區民宿,S.H. Villa 位於澎湖湖西鄉，提供私人別墅和海景房，融合了舒適、自然風光和周到的服務，讓您放慢腳步，呼吸海風，體驗真正的島嶼生活。,湖西鄉,許家村6鄰港子尾120之6號,23.586599,119.610795,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010549,有空常來澎湖民宿,位於澎湖縣的民宿,馬公市,石泉里17鄰石泉2之55號,23.560206,119.59465,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010566,采憶民宿,澎湖采憶民宿是馬公市區登記第605號合法民宿。加Line好友訂房可享優惠折扣。ID:@568cjgyr 。適合花火節旅遊、畢業旅行、團體自由行。澎湖民宿選采憶．擁有精采好回憶！,馬公市,光榮里25鄰敬業街5號,23.5774301,119.573501,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010594,星海灣大飯店,位於澎湖縣的旅館,馬公市,民生路10號,23.567505,119.567356,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010599,漢娜大嬸民宿,位於澎湖縣的民宿,馬公市,山水里22鄰珠江152之57號,23.519045,119.592073,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010623,凱瀛影像會館民宿,位於澎湖縣的民宿，靠近澎湖生活博物館和國立澎湖科技大學，提供 WiFi（免費）和免費停車位。所有房型均有私人衛浴、空調、平面電視和冰箱。,馬公市,案山里14鄰民裕街31號,23.559807,119.581762,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010636,和興大飯店,位於澎湖縣的旅館,馬公市,陽明里光復路106號,23.572232,119.571164,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010691,驫風民宿,位於澎湖馬公市的民宿 位於澎湖中心點!交通便利以熱情服務~歡迎您回家,馬公市,東衛里2鄰東衛26之9號,23.5658011,119.6006511,,,,,車位:小客車4輛、機車10輛、大客車0輛,,https://taiwan.taiwanstay.net.tw/twpic/59738.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010707,慈愛居民宿,「澎湖民宿．慈愛居」鄰近南海遊客中心、澎湖馬公市區，僅需五分鐘的車程即可享有便利生活與美食小吃，或是乾脆搭船出海體驗夜釣小管、海上釣魚的樂趣。澎湖本島有天后宮、四眼井、跨海大橋、中屯風車等熱門景點，騎著機車享受海風吹拂遊覽各式景點是最適合也不過了。 「澎湖民宿．慈愛居」位處便利、鬧中取靜，民宿的年輕主人俊偉因為對大海有著深厚的情感，以及懷著想要在家鄉打拼的鄉土情懷，便與父母親攜手打造「澎湖民宿．慈愛居」，民國104年正式落成的民宿以溫馨典雅為設計主軸，潔白簡約的房間搭配上現代化高雅的衛浴設備，最適合想要享受澎湖悠閒的旅客入住，給您如同回家般的舒適感受。倘若您對旅途或行程有任何疑問，歡迎直接電洽【0927-795202】澎湖民宿．慈愛居,馬公市,東文里15鄰東文澳260之6號,23.562197,119.588582,,,,,車位:小客車0輛、機車0輛、大客車0輛,,https://taiwan.taiwanstay.net.tw/twpic/59744.jpg?v=20260831
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010761,特米諾1號館民宿,位於澎湖縣的民宿,馬公市,石泉里16鄰石泉185之32號,23.5572514,119.5956103,,,,,車位:小客車0輛、機車0輛、大客車0輛,http://terminal.ego.tw/,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010872,西衛海岸民宿,位於澎湖縣的民宿,馬公市,西衛里581號,23.593722,119.582598,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010952,三天兩夜民宿,位於澎湖縣的民宿,馬公市,西衛里24鄰西衛393之3號,23.5833977,119.5784606,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_010993,島澳七七民宿,位於澎湖縣的民宿,望安鄉,將軍村將軍澳5號,23.36233,119.522152,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_011000,澎舢100民宿,位於澎湖縣的民宿,馬公市,鎖港里2鄰鎖管港102之10號,23.5350834,119.6034455,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_011098,來客佳民宿,位於澎湖縣的民宿遠離市區喧嘩聲，回歸鄉野遼闊的視覺，享受大自然，無拘無束自由的放蕩、舒暢。簡單、清爽、家的感覺，來客佳民宿讓您體驗之。至市區10分鐘，機場10分鐘，位於澎21號(進入 大城北村)道路上，交通便利，歡迎光臨來客佳民宿。,湖西鄉,成功村1鄰港底142之1號,23.568038,119.616881,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_011162,葶歇民宿,位於澎湖縣的民宿,馬公市,東文里15鄰東文澳260之5號,23.562291,119.588695,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
Taiwan_Gov_OpenData_v2,hotels,Hotel_A15010000H_011193,安心美民宿,位於澎湖縣的民宿,馬公市,安宅里170號,23.578718,119.604292,,,,,車位:小客車0輛、機車0輛、大客車0輛,,
